ID,App-name,version,rating,date,device,author,body,category,cluster,priority
1105,com.viber.voip,4.3.1.712,2,1400000000000,?,Anthony John Garcia,Can't send photos I can call  message  get stickers but when it comes to sending photos  its stuck at sending for a long time around 10 minutes. And I'm sending a screenshot of my phone. Not a DSLR quality photo.,BUG,C2,HIGH
1106,com.viber.voip,4.3.1.712,5,1400000000000,?,Nahid Sumit,? Y I cant send photos??,BUG,C2,HIGH
1107,com.viber.voip,4.3.1.712,1,1400000000000,Samsung Galaxy S2,Quincy Wellman,Updated Bug fixed!! Can't take and send photos?? Samsung Galaxy S2 I have been using Viber for a while and love it  BUT NOW (first issue ever) I cannot take a photo and send it using the (+) plus button. It suck because a I have to take it manually and send it. ,BUG,C2,HIGH
1108,com.viber.voip,4.3.1.712,5,1400000000000,?,Samantha Warren,Loved viber so much.... thank you! I was trying to send a photo to my brother but it always tells me disconnected but our internet connection is perfectly fine. Can you pls fix it. Thank you.,BUG,C2,HIGH
1109,com.viber.voip,4.3.1.712,1,1400000000000,?,Gretchen Yongco,(Sigh) I can't send my photo...please fix this...I can send it before but now its ridiculous...,BUG,C2,HIGH
1110,com.viber.voip,4.3.1.712,5,1400000000000,Samsung Galaxy Mini,Dima Hijazin,after the latest update it crashes most of the time and i am not able to download photos,BUG,C2,HIGH
1111,com.viber.voip,4.3.1.712,1,1400000000000,?,Mohit Verma,Problem in new update.. Unable to send and receive photos  smilies and stickers..,BUG,C2,HIGH
1112,com.viber.voip,4.3.1.712,3,1400000000000,HTC One X,John Doe,"Pretty good  but It's pretty good and satisfactorily functional  but: 1) Uploading pictures is worse than hell. I've tested it with a few different pictures. It take a couple of hours and a few ""resend""s to send a 50kb picture. HELL  PLEASE.  2) The vibration is pretty annoying. Can't we set it to Short  Medium or Long vibrate? (For receiving messages)  3)4)5)6)7)... UPLOADING PICTURES IS ABSOLUTELY TERRIBLE.  Good job on the stickers and functioning groups  though.",BUG,C2,HIGH
1113,com.viber.voip,4.3.1.712,3,1400000000000,?,Gian Carlo Jalbuena,Good IM client Fast IM  stickers and photo sharing Problems: no video call  messages lag frequently and voice calls have delays.,BUG,C2,HIGH
1114,com.viber.voip,4.3.1.712,3,1400000000000,?,Tonks Acque,? Viber is good however I cannot photos/video clips. Can you please help me to fix it? I'm using xperia c. I uninstall and reinstall the app multiple times but still is does not work. Hoping you could help me with this. Thank you so much and more power!,BUG,C2,HIGH
1115,com.viber.voip,4.3.1.712,1,1400000000000,?,Reinah Manzano,? viber is getting worst!i just updated this app..and crap! i cant send photos which is just about 250-260 KB!what happen guys! fix it and i'll give you 5stars,BUG,C2,HIGH
1116,com.viber.voip,4.3.1.712,4,1400000000000,Samsung Galaxy S2,Waleed Abdelmegid,New Problem I cannot send photo to my friend while im on the call with him. It take forever to send it.,BUG,C2,HIGH
1117,com.viber.voip,4.3.1.712,4,1400000000000,?,Abiola Akorede,? Viber takes long to send photos,BUG,C2,HIGH
1118,com.viber.voip,4.3.1.712,3,1400000000000,Samsung Galaxy Y,Dipesh Chaudhary,Incoming photos not loading When I open the photos I receive it just says loading and the photo doesn't open at all.....solve this then a 5 maybe,BUG,C2,HIGH
1119,com.viber.voip,4.3.1.712,1,1400000000000,?,Charanjit Varaich,? Very slow and choppy  . ....,BUG,C3,HIGH
1120,com.viber.voip,4.3.1.712,1,1400000000000,Samsung Galaxy S2,Wahid anwer,Bad This app is now getting bad on wcery new update you guys do.it rubs very slow and hangs alot.call disconnects vwry often.rest of the app are working fine on my phone,BUG,C3,HIGH
1121,com.viber.voip,4.3.1.712,2,1400000000000,Samsung Galaxy S,Ravi Kant,Concentrate on performance I love this app but I would suggest that pls try to make it efficient and light rather than working more on sticker part. This app is still laggy and very slow as compaired to other similar apps.,BUG,C3,HIGH
1122,com.viber.voip,4.3.1.712,4,1400000000000,Samsung Galaxy Note,Chintan Patel,Waste This app makes my all devices very slow and hangs with whole devices. I found it very irritating in  samsung galaxy tablet  samsung galaxy note and dell venue mobile. When i try to send message that time device will restart only with viber. Later wifi will not connect even wifi symbol shows green signal. I had to off it and then on it. Bye bye viber.,BUG,C3,HIGH
1123,com.viber.voip,4.3.1.712,1,1400000000000,?,Resheal Dsouza,No connectivity... Very slow.,BUG,C3,HIGH
1124,com.viber.voip,4.3.1.712,1,1400000000000,?,Ankit Fumakia,Review Hangs a lot & makes the phone very slow  Worst software,BUG,C3,HIGH
1125,com.viber.voip,4.3.1.712,5,1400000000000,?,Maricel Bautista,What happened to my Viber?? Updated my Viber and now it disappeared from my home screen??! I have to go to Apps store and to my apps in order for me to use it. The apps is very slow all of a sudden. Don't think it sends out my messages and calls... Please fix whatever is wrong with it!!!,BUG,C3,HIGH
1126,com.viber.voip,4.3.1.712,1,1400000000000,SEMC Xperia Neo V,A Google User,RAM Last time is ok but now any time force close force close keyboard also very slow using viber,BUG,C3,HIGH
1127,com.viber.voip,4.3.1.712,4,1400000000000,?,Levente Kalman,? It's fine but it's very slow,BUG,C3,HIGH
1128,com.viber.voip,4.3.1.712,1,1400000000000,?,Biken Stha,not working.. It's been few days..it hardly connects..and when it does..its very slow..,BUG,C3,HIGH
1129,com.viber.voip,4.3.1.712,2,1400000000000,?,shiju balakrishnan,its going ob bad...!! sometimes viber error and very slow..!!! please slove this problem...!!!,BUG,C3,HIGH
1130,com.viber.voip,4.3.1.712,1,1400000000000,?,Billel Gasmi,Very laggy I loved this app before  but now it's very slow and calls have audio issues. Became almost useless.,BUG,C3,HIGH
1131,com.viber.voip,4.3.1.712,1,1400000000000,Samsung Galaxy S3,ANIL ABRAHAM,? Not connecting..... very slow.....,BUG,C3,HIGH
1132,com.viber.voip,4.3.1.712,1,1400000000000,?,Mae Gasalatan,? It has no connection!!!!!!!! it always keep on saying connecting and it will never connect!!!! And very slow to respond... if the person is already offline 30 minutes after the status will say offline... very late reaction.,BUG,C3,HIGH
1133,com.viber.voip,4.3.1.712,3,1400000000000,?,Gian Carlo Jalbuena,Good IM client Voice messages  stickers and photo sharing Problems: App eats a lot of memory  no video call  messages and voice calls lag frequently. Sometimed disconnects when not in use even if enhanced connectivity is on.,BUG,C3,HIGH
1134,com.viber.voip,4.3.1.712,1,1400000000000,Samsung Galaxy S3,Raja Yasir,? Viber is very slow on my cell,BUG,C3,HIGH
1135,com.viber.voip,4.3.1.712,1,1400000000000,?,Rizad Mohamad,Too Bad After update. Its now very slow. Always stucked. I hate to use viber now. Please fix this issues,BUG,C3,HIGH
1136,com.viber.voip,4.3.1.712,5,1400000000000,Samsung Galaxy Y,asma khalid,? very slow aap  Devolper improve it,BUG,C3,HIGH
1137,com.viber.voip,4.3.1.712,1,1400000000000,?,A Google User,User interface has gotten too busy. Improved sticker menu? Now has stickers in menu u can't use unless u buy. B4  the menu only had stickers u bought or wanted.  Can't go back to no backdrop.Can only let you change your online status once every 24 hours. It also puts a share facebook link on pictures. Annoying.. Can't disable  that. Doodle doesn't have one step undo so if u mess up only option is to start all over.Call/text free if recipient has viber. It took out some option settings in last update. If it isn't broke don't fix it numbskulls.,FEATURE,C4,HIGH
1138,com.viber.voip,4.3.1.712,3,1400000000000,Samsung Galaxy S2,Annushia Mallar,Reorder stickers How to reorder the stickers? Many cute stickers are available but unfortunately its charged. :-(,FEATURE,C4,HIGH
1139,com.viber.voip,4.3.1.712,5,1400000000000,?,Slobodan Cvetkovi?,Not good update I dont like this new sticker menu...,FEATURE,C4,HIGH
1140,com.viber.voip,4.3.1.712,4,1400000000000,?,Mohammad Shadab,Sony Xperia Z1 It crashes sometimes while opening keyboard to type a new message!,BUG,C101,NORMAL
1141,com.viber.voip,4.3.1.712,4,1400000000000,Samsung Galaxy S3,Angel Field,? Keyboard freezes often,BUG,C101,NORMAL
1142,com.viber.voip,4.3.1.712,4,1400000000000,?,Alexandra Fermo,"Smooth ""Its very smooth on my samsung note 8.0  but only reason i wouldn't give it 5 stars is because at times i'm not able to type msgs. The keyboard comes up when clicking the type area  but then viber doesnt register what im typing. I would have to exit out of viber to get it working properly again. Pls fix and i'll give it 5 stars :)""",BUG,C101,NORMAL
1143,com.viber.voip,4.3.1.712,3,1400000000000,?,Pradeep R S,"Galaxy Note 2 ""Was a very good app Saved me tons of money.   From last two updates   it's become slow to start the application   the keyboard does not respond to touch. Please set this right and I will rate as 5 star.""",BUG,C101,NORMAL
1144,com.viber.voip,4.3.1.712,5,1400000000000,?,Emma Kirby,Great Amazing app one thing wen I import my contacts gives me double of em please fix,BUG,C102,NORMAL
1145,com.viber.voip,4.3.1.712,2,1400000000000,?,Nicola Clark,Annoying as hell!!! I find it so annoying that when I download this it duplicates every single of my contacts as a viber contact even when it's a land line. I am fed up with it but other than that its a good app. If anyone can explain if it's my fault and what I can do about it I would be hugely grateful.,BUG,C102,NORMAL
1146,com.viber.voip,4.3.1.712,1,1400000000000,?,Besim Dani,Not good I had this app once and i loved it and i accidently deleted it then when i reinstalled it every time i open it it duplicates all of my contacts so i have to delete one contact because theres 2 of the same people e.g.  Brandon Brandon Mum Mum  And so on plz fix,BUG,C102,NORMAL
1147,com.viber.voip,4.3.1.712,5,1400000000000,?,Kasun Ranasingha,Cool Its realy cool an help full..thnx.bt dr is some echo coming..plz fix dat..other dan dat perfect..,BUG,C103,NORMAL
1148,com.viber.voip,4.3.1.712,5,1400000000000,?,Obura Stevine,Very good But with little echo during poor network,BUG,C103,NORMAL
1149,com.viber.voip,4.3.1.712,5,1400000000000,?,Alex Mak,"Audio call ""It is smoothly and receive clear voice  but a lot of echo.   March 30  it has no echo.""",BUG,C103,NORMAL
1150,com.viber.voip,4.3.1.712,5,1400000000000,?,Lisa Martinez,"Great App! ""Calls rarely drop  they sound good  and I've only heard the annoying echo a few times.""",BUG,C103,NORMAL
1151,com.viber.voip,4.3.1.712,5,1400000000000,Samsung Galaxy S2,Dick Mambara,"Awesome except for the occasional echoes and breaks in network ""Great  just need to sort out the echoes and network breaks in the calls and it will be even more amazing""",BUG,C103,NORMAL
1152,com.viber.voip,4.3.1.712,5,1400000000000,?,Cathy Bennett,"Viber me :) ""Awesome.  Occasionally a tad echoey but hey  it's free.""",BUG,C103,NORMAL
1153,com.viber.voip,4.3.1.712,4,1400000000000,Samsung Galaxy S3,Eliza Lorenzo,? Some echoes otherwise great!,BUG,C103,NORMAL
1154,com.viber.voip,4.3.1.712,4,1400000000000,?,Tyler Coley,Great app Its a great app but I hear echo's when I call only problem I have with it,BUG,C103,NORMAL
1155,com.viber.voip,4.3.1.712,4,1400000000000,?,Anura Bakmeedeniya,Voice At times get an echo,BUG,C103,NORMAL
1156,com.viber.voip,4.3.1.712,4,1400000000000,?,Ocean Herrera,"? ""The calls have feed back  and echoes   but its a free app. What can one expect.  Not bad overall.""",BUG,C103,NORMAL
1157,com.viber.voip,4.3.1.712,4,1400000000000,Samsung Galaxy S3,Madoun Jobe,? Good app. Need to get rid of the echo. It's  annoying.,BUG,C103,NORMAL
1158,com.viber.voip,4.3.1.712,4,1400000000000,?,Cheryl Wilshire,? Sometimes u get a echo don't know why,BUG,C103,NORMAL
1159,com.viber.voip,4.3.1.712,4,1400000000000,Samsung Galaxy S3,Fauziah Najeebi,? Great app! However I wish I didn't hear an echo of my voice when I talked..,BUG,C103,NORMAL
1160,com.viber.voip,4.3.1.712,3,1400000000000,?,A Google User,Sound Talk to my friend in denmark it has an echo sound when we talk,BUG,C103,NORMAL
1161,com.viber.voip,4.3.1.712,3,1400000000000,?,Kamal Shah,? My voice echoed!,BUG,C103,NORMAL
1162,com.viber.voip,4.3.1.712,2,1400000000000,?,inger andersson,? Its very echoing and delayed dont know how to fix,BUG,C103,NORMAL
1163,com.viber.voip,4.3.1.712,2,1400000000000,?,Teresa Tan,? Calls echo and other party is inaudible at times. Great for texting otherwise.,BUG,C103,NORMAL
1164,com.viber.voip,4.3.1.712,5,1400000000000,Samsung Galaxy S3,Fardis Farshidfar,"There is no option!!! ""Hi.if it is possible  please make an option in privacy settings to block someone  so he or she could not add us into a group!! I can not stop someone add me into a group that i dont like!""",FEATURE,C104,NORMAL
1165,com.viber.voip,4.3.1.712,5,1400000000000,?,Aleena Irfan,? Can not block a person,FEATURE,C104,NORMAL
1166,com.viber.voip,4.3.1.712,3,1400000000000,?,Aafreen Maliki,Can't block random calls URGH so annoying !!! Will give 5 stars when blocking a random person feature will be introduced ....,FEATURE,C104,NORMAL
1167,com.viber.voip,4.3.1.712,5,1400000000000,?,Poojitha Nanda,"? ""It would be even more great if we could update status like in whats app!""",FEATURE,C105,NORMAL
1168,com.viber.voip,4.3.1.712,5,1400000000000,?,Haaniff Shaam Mohamed Rismy,Wish Status,FEATURE,C105,NORMAL
1169,com.viber.voip,4.3.1.712,4,1400000000000,?,Vam Fox,Good app BUT please I want to write my status please add status option,FEATURE,C105,NORMAL
1170,com.viber.voip,4.3.1.712,3,1400000000000,?,John Waqa,Good not best We cannot update status like skype! Upgrade with status eg online! Invinsible! Offline!,FEATURE,C105,NORMAL
1171,com.viber.voip,4.3.1.712,3,1400000000000,?,Chris Emerson,Not bad But I want status updates etc,FEATURE,C105,NORMAL
1172,com.viber.voip,4.3.1.712,5,1400000000000,?,Anoop Krishnan,Excellent Built for calls but please extend the video upload limits to 15 or 20 MB,FEATURE,C107,NORMAL
1173,com.viber.voip,4.3.1.712,5,1400000000000,?,johbert payoran,Very good app A great help to all foreign workers around the globe. Reaching your loveone without expending your hard earn money. Keep up the good wrk. Hope you can extend the video transfer limit.,FEATURE,C107,NORMAL
1174,com.viber.voip,4.3.1.712,4,1400000000000,?,Hannah Mercader,"Suggestions! ""Viber is great but it would be even better if you could use it for the multi window function  and if you could create widget shortcuts to conversations. Also it really bothers me that there is a size limit for sending a video... You're basically restricted to 3 second videos.""",FEATURE,C107,NORMAL
1175,com.viber.voip,4.3.1.712,4,1400000000000,?,Stephen Morgan,"Small problems but v.good ""Great app for talking to your friends  really enjoy using the group chat feature. You should add a feature to send ringtones and music files  apart from that and  minor connection problems id happily give this app 5 stars""",FEATURE,C108,NORMAL
1176,com.viber.voip,4.3.1.712,4,1400000000000,?,Ivaylo Dimitrov,"good app ""Hey guys you have to think about music file transfer in the next viber editions. Thank you.""",FEATURE,C108,NORMAL
1177,com.viber.voip,4.3.1.712,5,1400000000000,?,Daniel Abera,"? ""Its a great app  but please add video calling and sharing music files (mp3  wma...)features  thanks!!!""",FEATURE,C108,NORMAL
1178,com.viber.voip,4.3.1.712,3,1400000000000,Samsung Galaxy S3,Gladz Munar,? Plsss f ix viber.. :(  always disconnected messges and calls.. :( I do t want to uninstall coz many important messages... plsss..thanks..,BUG,C109,NORMAL
1179,com.viber.voip,4.3.1.712,2,1400000000000,?,Andrea Ayre,"? ""Would have given 5 stars cos had no problems up until today   now it keeps saying calls and messages disconnected!  FIX it please""",BUG,C109,NORMAL
1180,com.viber.voip,4.3.1.712,1,1400000000000,?,Ioanna A,Fix Tried with wifi and data messages dont send. They are always 'sending' despite being connected to the internet. I restarted and unistalled app it keeps saying disconnected or connecting... in the end nothing happens...,BUG,C109,NORMAL
1181,com.viber.voip,4.3.1.712,1,1400000000000,Samsung Galaxy S3,David Coleman,Was good.  Now very bad. Updated... and now keeps saying disconnected and that messages and calls are not available. Fix it or I uninstall and never use again. Ok? Some of us live at the other side of the world to our familes and use it to  keep in touch with our familes.,BUG,C109,NORMAL
1182,com.viber.voip,4.3.1.712,1,1400000000000,?,melinda hermano,disconnected said disconnected message and calls unavailable but i am in wi-fi...,BUG,C109,NORMAL
1183,com.viber.voip,4.3.1.712,2,1400000000000,?,Janine Olano,:/ I dont hve a connection!! Please fix this!!! I have a strong wifi and it is just always connecting but disconnected after. I cant receive any messages!!!!!!,BUG,C109,NORMAL
1184,com.viber.voip,4.3.1.712,3,1400000000000,Samsung Galaxy S3,Rae Francis Quilantang,"Disconnected ""I cant connect to viber. It says disconnected messages and calls are not available. I have an internet connection  and can even view the sticker market  whats wrong?!""",BUG,C109,NORMAL
1185,com.viber.voip,4.3.1.712,1,1400000000000,Samsung Galaxy S3,laisa bucag,"I can't use it anymore :-( ""I can no longer use Viber. My family got problems with their Viber App too. I purchased stickers and now I couldn't use them. :-( I always get """"disconnected"""" and """"viber is unavailable"""" messages. :-(""",BUG,C109,NORMAL
1186,com.viber.voip,4.3.1.712,3,1400000000000,?,Katie Punton,What happened??? Like a lot of other people I tried using viber today and it wouldn't work 'disconnected' when im connected to wifi...as I've written this viber messages have been sent to me and now I have been able to resend what I couldn't earlier...viber is ok but not great right now!,BUG,C109,NORMAL
1187,com.viber.voip,4.3.1.712,1,1400000000000,?,A Google User,Disconnected App gives me an disconnected message every single time I open it,BUG,C109,NORMAL
1188,com.viber.voip,4.3.1.712,1,1400000000000,?,Kim Azza,disconnected most of the times it shows reconnecting while i'm talking and the line goes dead and the whole day today is disconnected i can't even send messages what's wrong with it,BUG,C109,NORMAL
1189,com.viber.voip,4.3.1.712,1,1400000000000,Samsung Galaxy S3,A Google User,"Disconnected ""I'm using shared PC  please add password protection or log out button  now i have to uninstall viber every time i leave computer. Viber is being blocked or it's currently unavailable?!? Disconnected atm  what is wrong with this app? You've added so many useless stickers  but main thing calls and messages not working!!! Better fix main problems with app and servers  this becomes really annoying!""",BUG,C109,NORMAL
1190,com.viber.voip,4.3.1.712,1,1400000000000,?,Jamerson Bo,DISCONNECTED!!! What happened to Viber? Why is it that I cannot connect? It keeps on connecting but it's still disconnected. Please help me fix this problem. It's really annoying. I cannot send messages and I cannot receive messages. Please do something about it.,BUG,C109,NORMAL
1191,com.viber.voip,4.3.1.712,1,1400000000000,Samsung Galaxy S3,Kaycee Mico,"VERY Disappointed ""Okay  i can't use viber anymore today. I don't know what happend but i can't recieve any notifications anymore. When I click the app it says disconnected and unable to recieve messages. I tried to uninstall it and reinstall it again  it came out the same thing. It just happend today so i hope you'll solve this problem cause everyone's looking forward to viber and it's a very good app for peope who are miles away from each other. Please fix this  we really need viber. Thanks""",BUG,C109,NORMAL
1192,com.viber.voip,4.3.1.712,1,1400000000000,Samsung Galaxy S3,Alexia-Shayne Dent,? Not happy at all with this app right now which is a shame because it is usually very reliable...it was saying disconnected and wouldn't let me send messages etc so I restarted my phone thinking that would fix the issue..no it didn't. So I proceeded to uninstall and then reinstall which has now screwed it all up because it's saying error and won't let me activate...I have resently moved over seas and its sometimes the only way to speak to my mother and sisters...so can you fix it please?!?!?!,BUG,C109,NORMAL
1193,com.viber.voip,4.3.1.712,1,1400000000000,Samsung Galaxy S3,Miss M,"Disconnected ""I cannot see new messages  a window pops up saying it's disconnected and no new messages or calls are available! Please fix this""",BUG,C109,NORMAL
1194,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S3,Toby Liddle,Feedback display bug Cache cleared but feedback as a buyer appears under feedback as a seller and feedback as a buyer. A bit lame. Galaxy S3.,BUG,C1,HIGH
1195,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Henry Phean,? Can't view feedbacks,BUG,C1,HIGH
1196,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Patricia Brindley,Shopping without frontiers:-) 26th April 14 Since the recent app update I cant leave feedback or message vendors. Very frustrating. Have reported it four times. Not as thrilled with app as when I gave it 5 stars in 2013. Fix it .....please!!!???  ......................................... May 2013    5stars. Great app to keep track of your ebay buying and selling anywhere  anytime. Brilliant!!!  Works well. You can even list your selling using your smart phone. No 'bugs' or user issues that I am aware of :-))),BUG,C1,HIGH
1197,com.ebay.mobile,2.6.1.98,2,1400000000000,Samsung Galaxy S2,A Google User,Feedback Cant read seller feedback since update,BUG,C1,HIGH
1198,com.ebay.mobile,2.6.1.98,3,1400000000000,?,william shaler,Feedback broken Feedback needs fixing since update then 5 stars,BUG,C1,HIGH
1199,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Kriminal Hue,Weak Cant view feedback no more so i dnt know which seller is legit,BUG,C1,HIGH
1200,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S3,lisa howells,? After the last update I cant view sellers feedback. Not good if they havnt a high rate to see what went wrong. Now its putting me off sellers that havnt got 100% feedback. Please fix this!,BUG,C1,HIGH
1201,com.ebay.mobile,2.6.1.98,1,1400000000000,?,linda price,:( since the update I'm not able to load mine or seller's feedback. fix please!,BUG,C1,HIGH
1202,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S3,Claire Willis,Good but a little problem Everything else works on this app and is great apart from I cant read peoples feedback to see if I'm buying from a safe seller for some reason it wont load up the feedback :-( that is the only problem I have for this app,BUG,C1,HIGH
1203,com.ebay.mobile,2.6.1.98,2,1400000000000,?,A Google User,Was great untill... Won't load any feedback for sellers. Really need to be able to check that. I refuse to buy anything without being able to see a sellers feedback.  Please fix it.,BUG,C1,HIGH
1204,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Robert Bell,Garbage Ebay have taken a backwards step with this update. The majority of options are slower  not able to view either 'buyer' or 'seller' feedback  tiny message box  thus making it more  fiddley to send a message. Worst of all the message text box lag  means I have mailed three different people with one original message.,BUG,C1,HIGH
1205,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Amber Nicolson,? Wont let me leave feedback,BUG,C1,HIGH
1206,com.ebay.mobile,2.6.1.98,2,1400000000000,?,A Google User,Feedback issues Can no longer see feedback. As a buyer and seller this is frustrating.,BUG,C1,HIGH
1207,com.ebay.mobile,2.6.1.98,1,1400000000000,?,A Google User,? Since update nothing but problems! Plz bring the old version back!! Can't see feedback sometimes pics won't load and also tells me to check network or just shuts down by itself in the middle of things!,BUG,C1,HIGH
1208,com.ebay.mobile,2.6.1.98,2,1400000000000,Samsung Galaxy S2,K Dag,Slow!! Really slow opening the app and when i click on my lists it takes forever to load. Also can't view feedback for some reason. This app is my main ebay usage but it is so slow at opening up. Sometimes it doesn't. Fix please.,BUG,C1,HIGH
1209,com.ebay.mobile,2.6.1.98,3,1400000000000,Asus Nexus 7,Daniel Robinson,Feedback doesn't load Doesn't show my personal feedback  so have to go via webpage.,BUG,C1,HIGH
1210,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Samantha Hibbs,Since the latest update :-o Not letting me leave feedback  and my listings are all wrong..,BUG,C1,HIGH
1211,com.ebay.mobile,2.6.1.98,2,1400000000000,Samsung Galaxy S3,Lea C.,Won't let me leave feedback :-/ Annoyed! Since it updated  I'm unable to leave feedback for my purchases.,BUG,C1,HIGH
1212,com.ebay.mobile,2.6.1.98,3,1400000000000,?,A Google User,It's good but I can't see recent feedback  just shows the loading symbol- Samsung Galaxy S5,BUG,C1,HIGH
1213,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S2,Zoe Entwistle,Better than it was Much better than it was. Shame feedback doesn't have related item with it and can't send invoices. Other than that very useful app.,BUG,C1,HIGH
1214,com.ebay.mobile,2.6.1.98,1,1400000000000,?,anil kumar,Loads pages slowly Latest update --- feedback takes ages to load.  App appears to be slowed down for reasons unknown. Internet is fine.,BUG,C1,HIGH
1215,com.ebay.mobile,2.6.1.98,2,1400000000000,?,mary gagnon,Galaxy Note 3 As of 4/26  I can't bid on items.  Please fix it. As of 5/4 still can not bid on some items nor leave feedback.  Still no fix?,BUG,C1,HIGH
1216,com.ebay.mobile,2.6.1.98,1,1400000000000,?,colin grant,Update has ruined it I can no longer bid on items or leave feedback. It's just poor.,BUG,C1,HIGH
1217,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Timmy Thurman,The last update is crap After I updated on both of my samsung galaxy tab3 7. 0 and my galaxy s4 I cant read any of the sellers feedback. Not good if I cant see what kind of find back the seller has I dont buy. This should be fixed.,BUG,C1,HIGH
1218,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Jason Mena,It's okay eBay app is okay...has crash issues when leaving feedback (this happens often). Also  often times when trying to load pics it never shows up on your  listing! It just shows a blank screen! Apples IOS is better  sorry but true.,BUG,C1,HIGH
1219,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Lisa Robertson,Wont allow feedback Since the last update it works fine untill you try to leave feedback then the pop up appears that ebay has stopped. Please please fix this.,BUG,C1,HIGH
1220,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Bullfrog 92020,Very limited The app only let's you look at the last few items you purchased. It's navigation is limited and awkward. And no feedback option is available.,BUG,C1,HIGH
1221,com.ebay.mobile,2.6.1.98,1,1400000000000,?,bridget haslam,useless can no longer go into description or details of item and read feedback of others since last update rubbish !,BUG,C1,HIGH
1222,com.ebay.mobile,2.6.1.98,1,1400000000000,?,A Google User,Good app Last update messed something up. Fairly common to have a screen not load like looking at a sellers feedback...normal feedback works but if I try to click on only negatives it won't load. Also does this on random screens. Please fix.,BUG,C1,HIGH
1223,com.ebay.mobile,2.6.1.98,1,1400000000000,?,sebastian pacholec,I love it Fees on selling 11% Fees on shipping 11% Fees on paypal almost 3% How about adding some taxes?  Ohhh leaving positive feedback for non paying buyers is also BRILLIANT,BUG,C1,HIGH
1224,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Alan Smith,Poor Cannot read feedbacks  have to use web version now...,BUG,C1,HIGH
1225,com.ebay.mobile,2.6.1.98,1,1400000000000,Motorola Atrix,A Google User,Private listing/Search problems Private listings are not noted within the app and ones that appear to be private are not honoured in the feedback. Keeps defaulting to the useless Best Match and on ebay.co.uk. Keeps saying I have no network when I have; times out too quickly. Fix it!,BUG,C1,HIGH
1226,com.ebay.mobile,2.6.1.98,1,1400000000000,?,kay wise,Was my fav app... Feedback won't load at all anymore. I take a seller's feedback into consideration every purchase I make. Now that I can't get that  I don't shop on ebay. Uninstalling & using Amazon for all my purchases.,BUG,C1,HIGH
1227,com.ebay.mobile,2.6.1.98,2,1400000000000,?,A Google User,Feedback issues Can no longer see feedback. As a buyer and seller this is frustrating.,BUG,C1,HIGH
1228,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Semih Sara?o?lu,Problem with feedbacks It is impossible to read the feedbacks of someone. It says its loading but never does.,BUG,C1,HIGH
1229,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Alan Brighton,Issues with s5 Can view all items and search fine  but won't purchase items  leave feedback  watch items  or things like that,BUG,C1,HIGH
1230,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Aniket Patil,Needs improvement I ve experienced issues with the feedback system. While leaving feedback to a new seller the earlier comment automatically comes for the new seller as well. Gave wrong feedback a couple of times because of the poorly developed app.,BUG,C1,HIGH
1231,com.ebay.mobile,2.6.1.98,2,1400000000000,Samsung Galaxy S3,Eric Groghan,Ok sometimes Super limited slow...and item views go to zero all the time even with watchers.  Not sure it deserves even a two. Oh and sometimes buyers have a feedback number but when you look it tells you no feedback.....aaaaand if you edit an item location it wont stick most the time...and... pics dont show up in searches most the time....    and no way to edit account...pay fees etc. Need I go on   They dont care obviously dont read this... ......New version is terrible and way too glitchy...way to go ebay,BUG,C1,HIGH
1232,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Jenna Leone,Love it but there's some stuff to fix Whenever I go to the feedback it only shows the selling feedback and not the buyer feedback or one or the other on different people's. Also it takes forever just for it to show up and that's even if it shows up. Is only been since the update. Please fix so I don't have to go to the classic site every single time I want to look at my feedback or someone else's.,BUG,C1,HIGH
1233,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Mandie Stevens,Poor Won't let me leave feedback   Keeps jumping to the home screen.also saying no network.,BUG,C1,HIGH
1234,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Alan Johnston,Dangerous omission / flaw It does not allow you to see negative or neutral feedback. Just keeps the loading circle spinning. After a couple of minutes you get nowhere.,BUG,C1,HIGH
